APN,RSO Year,Address,City,Zip,RSO Units,Prior Council District,Council District,Land Use Code,Unit Range
6042002019,2019,715 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042002020,2019,719 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042002021,2019,723 E 87TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042002022,2019,725 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042002023,2019,731 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042002024,2019,735 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042002028,2019,8621 MCKINLEY PL,LOS ANGELES,90002,4,9,9,400,3-4 units
6042003001,2019,742 E 87TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042003005,2019,734 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042003008,2019,724 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042003013,2019,707 E 87TH PL,LOS ANGELES,90002,4,9,9,400,3-4 units
6042003021,2024,737 E 87TH PL,LOS ANGELES,90002,1,9,9,200,1 unit
6042003022,2019,8715 MCKINLEY PL,LOS ANGELES,90002,2,9,9,200,2 units
6042003024,2019,743 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042003025,2019,729 E 87TH PL,LOS ANGELES,90002,10,9,9,500,5-10 units
6042003031,2019,706 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042003033,2023,711 E 87TH PL,LOS ANGELES,90002,4,9,9,400,3-4 units
6042003034,2019,715 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042004015,2019,600 E 87TH ST,LOS ANGELES,90002,5,9,9,500,5-10 units
6042004016,2019,8706 AVALON BLVD,LOS ANGELES,90003,4,9,9,400,3-4 units
6042004037,2024,702 E 87TH ST,LOS ANGELES,90002,1,9,9,200,1 unit
6042004042,2019,644 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042004044,2019,634 E 87TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042004045,2021,632 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042004047,2019,624 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042004050,2019,612 1/2 E 87TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042004051,2019,613 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042004054,2019,623 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042004056,2019,633 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042004059,2019,645 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042004060,2019,649 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042004064,2019,703 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042005002,2019,744 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042005003,2019,8755 MCKINLEY PL,LOS ANGELES,90002,2,9,9,200,2 units
6042005006,2019,732 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042005010,2019,718 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042005011,2019,714 E 87TH PL,LOS ANGELES,90002,4,9,9,400,3-4 units
6042005013,2019,706 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042005014,2019,702 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042005016,2019,656 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042005021,2019,636 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042005024,2019,624 E 87TH PL,LOS ANGELES,90002,4,9,9,400,3-4 units
6042005025,2019,620 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042005026,2019,616 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042005027,2019,612 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042005030,2019,8758 AVALON BLVD,LOS ANGELES,90003,5,9,9,400,5-10 units
6042007005,2019,718 E 88TH PL,LOS ANGELES,90002,4,9,9,400,3-4 units
6042007016,2021,701 E 89TH ST,LOS ANGELES,90002,1,9,9,200,1 unit
6042007017,2019,707 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042007029,2021,755 E 89TH ST,LOS ANGELES,90002,1,9,9,200,1 unit
6042008010,2019,632 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042008011,2019,636 E 88TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042008012,2019,638 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042008013,2019,644 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042008017,2019,615 E 89TH ST,LOS ANGELES,90002,4,9,9,400,3-4 units
6042008022,2019,637 E 89TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042008023,2019,643 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042008024,2019,647 E 89TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042008027,2019,657 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042008039,2019,628 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042009004,2019,8910 AVALON BLVD,LOS ANGELES,90003,5,9,9,500,5-10 units
6042009019,2023,657 E 90TH ST,LOS ANGELES,90002,1,9,9,200,1 unit
6042009024,2019,648 E 89TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042009025,2019,642 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042009027,2019,636 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042009029,2019,624 E 89TH ST,LOS ANGELES,90002,5,9,9,500,5-10 units
6042009031,2019,620 E 89TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042010007,2019,723 E 90TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042010008,2019,729 E 90TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042010019,2023,758 E 89TH ST,LOS ANGELES,90002,1,9,9,200,1 unit
6042010028,2019,722 E 89TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042010031,2019,710 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042010035,2019,750 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042011001,2019,9006 STANFORD AVE,LOS ANGELES,90002,4,9,9,400,3-4 units
6042011006,2019,722 E 90TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042011020,2019,715 E 91ST ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042011025,2024,735 E 91ST ST,LOS ANGELES,90002,1,9,9,200,1 unit
6042011028,2019,751 E 91ST ST,LOS ANGELES,90002,2,9,9,200,2 units
6042011029,2019,755 E 91ST ST,LOS ANGELES,90002,2,9,9,1210,2 units
6042012001,2019,9000 AVALON BLVD,LOS ANGELES,90003,6,9,9,500,5-10 units
6042012002,2019,9006 AVALON BLVD,LOS ANGELES,90003,6,9,9,500,5-10 units
6042012003,2019,9010 AVALON BLVD,LOS ANGELES,90003,4,9,9,400,3-4 units
6042012017,2019,9001 STANFORD AVE,LOS ANGELES,90002,4,9,9,400,3-4 units
6042012019,2019,621 E 91ST ST,LOS ANGELES,90002,2,9,9,200,2 units
6042012023,2021,637 E 91ST ST,LOS ANGELES,90002,1,9,9,200,1 unit
6042013001,2019,656 E 91ST ST,LOS ANGELES,90002,2,9,9,200,2 units
6042013005,2019,640 E 91ST ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042013009,2019,622 E 91ST ST,LOS ANGELES,90002,2,9,9,200,2 units
6042013014,2019,9110 AVALON BLVD,LOS ANGELES,90003,2,9,9,200,2 units
6042013015,2019,9112 AVALON BLVD,LOS ANGELES,90003,2,9,9,200,2 units
6042013028,2019,657 E 92ND ST,LOS ANGELES,90002,2,9,9,200,2 units
6042013029,2019,609 E 92ND ST,LOS ANGELES,90002,2,9,9,200,2 units
6042014010,2019,738 E 91ST ST,LOS ANGELES,90002,2,9,9,200,2 units
6042014016,2019,703 E 92ND ST,LOS ANGELES,90002,2,9,9,200,2 units
6042014018,2019,711 E 92ND ST,LOS ANGELES,90002,2,9,9,200,2 units
6042014024,2019,735 E 92ND ST,LOS ANGELES,90002,2,9,9,200,2 units
6042014025,2021,739 E 92ND ST,LOS ANGELES,90002,2,9,9,200,2 units
6042014026,2019,743 E 92ND ST,LOS ANGELES,90002,2,9,9,200,2 units
6042014028,2019,749 E 92ND ST UNIT E,LOS ANGELES,90002,2,9,9,200,2 units
6042015003,2019,849 E 92ND ST,LOS ANGELES,90002,2,9,9,200,2 units
6042015006,2019,837 E 92ND ST,LOS ANGELES,90002,2,9,9,200,2 units
6042015007,2019,833 E 92ND ST,LOS ANGELES,90002,4,9,9,400,3-4 units
6042015017,2019,808 E 91ST ST,LOS ANGELES,90002,2,9,9,200,2 units
6042016001,2019,861 E 91ST ST,LOS ANGELES,90002,2,9,9,200,2 units
6042016003,2019,849 E 91ST ST,LOS ANGELES,90002,2,9,9,200,2 units
6042016016,2019,810 E 90TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042016019,2022,822 E 90TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042017001,2019,8921 WADSWORTH AVE,LOS ANGELES,90002,3,9,9,300,3-4 units
6042017002,2019,857 E 90TH ST,LOS ANGELES,90002,4,9,9,400,3-4 units
6042017007,2019,835 E 90TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042017010,2019,823 E 90TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042017018,2019,810 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042018001,2019,8873 WADSWORTH AVE,LOS ANGELES,90002,2,9,9,200,2 units
6042018003,2019,849 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042018005,2019,843 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042018006,2019,839 E 89TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042018013,2019,811 E 89TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042018015,2019,803 E 89TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042018017,2019,804 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042018018,2019,808 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042018019,2019,812 E 88TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042018021,2019,822 E 88TH PL,LOS ANGELES,90002,1,9,9,200,1 unit
6042018028,2019,850 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042018030,2019,858 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042019001,2019,8815 WADSWORTH AVE,LOS ANGELES,90002,2,9,9,200,2 units
6042019002,2019,855 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042019004,2019,847 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042019005,2019,843 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042019006,2019,839 E 88TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042019010,2019,823 E 88TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042019011,2019,819 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042019012,2019,813 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042019013,2019,811 E 88TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042019028,2023,850 E 88TH ST,LOS ANGELES,90002,1,9,9,200,1 unit
6042020001,2019,8775 WADSWORTH AVE,LOS ANGELES,90002,2,9,9,200,2 units
6042020008,2019,831 E 88TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042020009,2019,827 E 88TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042020010,2019,823 E 88TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042020013,2019,811 E 88TH ST,LOS ANGELES,90002,3,9,9,300,3-4 units
6042020017,2019,804 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042020020,2019,816 E 87TH PL,LOS ANGELES,90002,4,9,9,400,3-4 units
6042020021,2019,822 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042020022,2019,826 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042020023,2019,830 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042020029,2019,854 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042020030,2019,858 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042021001,2019,859 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042021002,2019,857 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042021006,2019,839 E 87TH PL,LOS ANGELES,90002,5,9,9,500,5-10 units
6042021011,2019,819 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042021012,2019,815 E 87TH PL,LOS ANGELES,90002,4,9,9,400,3-4 units
6042021013,2019,811 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042021014,2019,807 E 87TH PL,LOS ANGELES,90002,1,9,9,200,1 unit
6042021015,2019,801 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042021018,2019,808 E 87TH ST,LOS ANGELES,90002,4,9,9,400,3-4 units
6042021021,2019,822 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042021024,2019,836 E 87TH ST,LOS ANGELES,90002,1,9,9,200,1 unit
6042021026,2019,842 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042022011,2019,852 E MANCHESTER AVE,LOS ANGELES,90001,1,9,9,1210,1 unit
6042022022,2019,823 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042022024,2019,815 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042022025,2019,811 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042022026,2019,807 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042022027,2019,8614 MCKINLEY AVE,LOS ANGELES,90002,4,9,9,400,3-4 units
6042022030,2019,810 E MANCHESTER AVE,LOS ANGELES,90001,3,9,9,1210,3-4 units
6042023012,2019,943 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042023017,2019,921 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042023018,2019,917 E 87TH ST,LOS ANGELES,90002,4,9,9,400,3-4 units
6042023019,2019,913 E 87TH ST,LOS ANGELES,90002,4,9,9,300,3-4 units
6042024003,2019,8715 S CENTRAL AVE,LOS ANGELES,90002,18,9,9,500,11-49 units
6042024004,2019,8717 S CENTRAL AVE,LOS ANGELES,90002,4,9,9,500,3-4 units
6042024006,2019,943 E 87TH PL,LOS ANGELES,90002,6,9,9,500,5-10 units
6042024008,2019,933 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042024009,2019,931 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042024014,2019,911 E 87TH PL,LOS ANGELES,90002,2,9,9,200,2 units
6042024015,2019,905 E 87TH PL,LOS ANGELES,90002,3,9,9,300,3-4 units
6042024019,2019,910 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042024020,2019,912 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
6042024023,2019,926 E 87TH ST,LOS ANGELES,90002,2,9,9,200,2 units
