APN,Application Received,Application Year,Council District,Address_left,City,Zip_left,Units Withdrawn,Replacement Unit,Latitude_left,Longitude_left,lat_lon_left,geometry,Address_right,Zip_right,CD#,Year of Covenant,Affordable Units,Total Units,% of Affordable,Rec Year,Entitlement,Zip_right,C of O,Extremely Low (AMI 30%),"Very, Very Low (45%)",Very Low (AMI 50%),Low (AMI 50%-80%),Moderate (AMI 120%),Workforce (AMI 150%),Types of Density Bonus/Discretionary/Specific Plan,source,Cleaned_Address,Latitude_right,Longitude_right,lat_lon_right,index_right,OBJECTID,name
5210024011,7/23/2019,2019,14,1817 N HANCOCK ST,LOS ANGELES ,90031.0,2.0,,34.0549076,-118.242643,"(34.0549076, -118.242643)",POINT (385315.12050330953 3768940.5467975615),"1813-1819 Prosser, Los Angeles 90027",90027.0,5.0,2010,2.0,21,0.0952380952380952,2010,DB,90027,2011-09-06 00:00:00,,,2.0,,,,,deduplicated_matched,"1813-1819 Prosser, Los Angeles",34.0549076,-118.242643,"(34.0549076, -118.242643)",23.0,24.0,Downtown
5210024011,7/23/2019,2019,14,1817 N HANCOCK ST,LOS ANGELES ,90031.0,2.0,,34.0549076,-118.242643,"(34.0549076, -118.242643)",POINT (385315.12050330953 3768940.5467975615),2654 S MAGNOLIA AVE,,,2024,14.0,15,0.9333333333333332,2024,ED1,,,0.0,,1.0,10.0,3.0,0.0,,ed1,2654 S MAGNOLIA AVE,34.0549076,-118.242643,"(34.0549076, -118.242643)",23.0,24.0,Downtown
5401008014,5/23/2019,2019,13,3415 W BELLEVUE AVE,LOS ANGELES ,90026.0,4.0,,34.0676347,-118.2518376,"(34.0676347, -118.2518376)",POINT (384483.7630536887 3770362.189547595),3415 W. Bellevue Ave.,90026.0,13.0,2018,3.0,14,0.2142857142857142,2018,DB,90026,,,,2.0,1.0,,,,deduplicated_matched,3415 W. Bellevue Ave.,34.0676347,-118.2518376,"(34.0676347, -118.2518376)",26.0,27.0,Echo Park
5401022019,1/7/2020,2020,13,3105 W BELLEVUE AVE,LOS ANGELES ,90026.0,3.0,,34.0676347,-118.2518376,"(34.0676347, -118.2518376)",POINT (384483.7630536887 3770362.189547595),3415 W. Bellevue Ave.,90026.0,13.0,2018,3.0,14,0.2142857142857142,2018,DB,90026,,,,2.0,1.0,,,,deduplicated_matched,3415 W. Bellevue Ave.,34.0676347,-118.2518376,"(34.0676347, -118.2518376)",26.0,27.0,Echo Park
5402031026,1/31/2018,2018,13,2225 W SUNSET BLVD,LOS ANGELES ,90026.0,11.0,,34.0781377,-118.2659948,"(34.0781377, -118.2659948)",POINT (383191.71494433976 3771542.944795783),2225 W. Sunset Blvd.,90026.0,13.0,2022,18.0,176,0.1022727272727272,2022,TOC,90026,,18.0,,,,,,TOC Tier 3,deduplicated_matched,2225 W. Sunset Blvd.,34.0781377,-118.2659948,"(34.0781377, -118.2659948)",26.0,27.0,Echo Park
5402039016,6/18/2019,2019,13,2135 W BELLEVUE AVE,LOS ANGELES ,90026.0,12.0,,34.0676857,-118.2519218,"(34.0676857, -118.2519218)",POINT (384476.06206947536 3770367.940013911),3415 W. Bellevue Ave.,90026.0,13.0,2018,3.0,14,0.2142857142857142,2018,DB,90026,,,,2.0,1.0,,,,deduplicated_matched,3415 W. Bellevue Ave.,34.0676347,-118.2518376,"(34.0676347, -118.2518376)",26.0,27.0,Echo Park
5404004013,6/5/2018,2018,13,916 N ALVARADO ST,LOS ANGELES ,90026.0,1.0,,34.0757944,-118.2642882,"(34.0757944, -118.2642882)",POINT (383345.9725014905 3771281.1487300037),916 N. Alvarado St.,90026.0,13.0,2018,3.0,27,0.1111111111111111,2018,TOC,90026,2022-10-18 00:00:00,3.0,,,,,,TOC Tier 3,deduplicated_matched,916 N. Alvarado St.,34.0757944,-118.2642882,"(34.0757944, -118.2642882)",26.0,27.0,Echo Park
5405022012,4/12/2018,2018,1,1274 W SUNSET BLVD,LOS ANGELES ,90026.0,3.0,,34.0704993,-118.2507856,"(34.0704993, -118.2507856)",POINT (384584.729860753 3770678.654834535),1275 W. Sunset Blvd.,90026.0,1.0,2021,6.0,75,0.08,2021,TOC,90026,,6.0,,,,,,TOC Tier 1,deduplicated_matched,1275 W. Sunset Blvd.,34.0705171,-118.250296,"(34.0705171, -118.250296)",26.0,27.0,Echo Park
5406015045,1/9/2023,2023,1,1275 W SUNSET BLVD,LOS ANGELES ,90026.0,3.0,,34.0705171,-118.250296,"(34.0705171, -118.250296)",POINT (384629.9341468736 3770680.076145646),1275 W. Sunset Blvd.,90026.0,1.0,2021,6.0,75,0.08,2021,TOC,90026,,6.0,,,,,,TOC Tier 1,deduplicated_matched,1275 W. Sunset Blvd.,34.0705171,-118.250296,"(34.0705171, -118.250296)",26.0,27.0,Echo Park
5406024006,3/13/2017,2017,1,963 N FIGUEROA TER,LOS ANGELES ,90012.0,2.0,,34.0679159,-118.2437311,"(34.0679159, -118.2437311)",POINT (385232.23275644507 3770384.2438544957),957 N. Figueroa Ter.,90012.0,1.0,2017,1.0,28,0.0357142857142857,2017,DB,90012,2021-10-29 00:00:00,,,1.0,,,,,deduplicated_matched,957 N. Figueroa Ter.,34.0678349,-118.243811,"(34.0678349, -118.243811)",20.0,21.0,Chinatown
5406024008,5/3/2016,2016,1,973 N FIGUEROA TER,LOS ANGELES ,90012.0,2.0,,34.06812550000001,-118.2441594,"(34.06812550000001, -118.2441594)",POINT (385192.9909538459 3770407.966973292),957 N. Figueroa Ter.,90012.0,1.0,2017,1.0,28,0.0357142857142857,2017,DB,90012,2021-10-29 00:00:00,,,1.0,,,,,deduplicated_matched,957 N. Figueroa Ter.,34.0678349,-118.243811,"(34.0678349, -118.243811)",20.0,21.0,Chinatown
5427003017,2/28/2017,2017,13,1006 N MYRA AVE,LOS ANGELES ,90029.0,3.0,,34.0899639,-118.2840666,"(34.0899639, -118.2840666)",POINT (381540.67142285476 3772875.14780993),1008 N. Myra Ave.,90029.0,13.0,2018,3.0,27,0.1111111111111111,2018,DB,90029,,,,3.0,,,,,deduplicated_matched,1008 N. Myra Ave.,34.0898846,-118.2838626,"(34.0898846, -118.2838626)",84.0,85.0,Silver Lake
5429008008,9/17/2018,2018,13,1203 N MYRA AVE,LOS ANGELES ,90029.0,3.0,,34.0952239,-118.2811191,"(34.0952239, -118.2811191)",POINT (381819.9166130189 3773455.0171077824),1221 N. Myra Ave.,90029.0,13.0,2019,10.0,100,0.1,2019,TOC,90029,,10.0,,,,,,TOC Tier 3,deduplicated_matched,1221 N. Myra Ave.,34.09558,-118.2809,"(34.09558, -118.2809)",84.0,85.0,Silver Lake
5429008010,9/17/2018,2018,13,1213 N MYRA AVE,LOS ANGELES ,90029.0,3.0,,34.0954717,-118.2811093,"(34.0954717, -118.2811093)",POINT (381821.1651737415 3773482.4843465323),1221 N. Myra Ave.,90029.0,13.0,2019,10.0,100,0.1,2019,TOC,90029,,10.0,,,,,,TOC Tier 3,deduplicated_matched,1221 N. Myra Ave.,34.09558,-118.2809,"(34.09558, -118.2809)",84.0,85.0,Silver Lake
5473024025,12/1/2022,2022,1,4237 N EAGLE ROCK BLVD,LOS ANGELES ,90065.0,1.0,59.0,34.1227602,-118.2240094,"(34.1227602, -118.2240094)",POINT (387125.03855413274 3776443.9269804093),4247 N. Eagle Rock Bvld.,90065.0,1.0,2017,5.0,59,0.0847457627118644,2017,DB,90065,2019-05-16 00:00:00,,,5.0,,,,,deduplicated_matched,4247 N. Eagle Rock Bvld.,34.1228523,-118.2240625,"(34.1228523, -118.2240625)",24.0,25.0,Eagle Rock
5478026010,12/9/2016,2016,14,1128 N AVENUE 56 ,LOS ANGELES ,90042.0,2.0,,34.1203158,-118.1962235,"(34.1203158, -118.1962235)",POINT (389684.3477245296 3776142.5046117045),5618 E. Meridian St.,90042.0,14.0,2019,1.0,16,0.0625,2019,Other/Discretionary,90042,,,,,1.0,,,UDU,deduplicated_matched,5618 E. Meridian St.,34.12037250000001,-118.1957236,"(34.12037250000001, -118.1957236)",45.0,46.0,Highland Park
5501001023,5/10/2022,2022,13,3812 W OAKWOOD AVE,LOS ANGELES ,90004.0,3.0,,34.0774164,-118.2898854,"(34.0774164, -118.2898854)",POINT (380986.2771367325 3771490.5145261325),320 N. Juanita Ave.,90004.0,13.0,2022,71.0,72,0.9861111111111112,2022,Other/Discretionary,90004,,8.0,,9.0,54.0,,,General Plan Amendment; Site Plan Review; Specific Plan Amendment; Zone Change; 3 Developer's Incentives,deduplicated_matched,320 N. Juanita Ave.,34.0771989,-118.2894291,"(34.0771989, -118.2894291)",25.0,26.0,East Hollywood
5501017022,8/20/2018,2018,13,186 S VIRGIL AVE,LOS ANGELES ,90004.0,3.0,,34.0709667,-118.2864244,"(34.0709667, -118.2864244)",POINT (381296.6347177931 3770771.284592466),182 S. Virgil Ave.,90004.0,13.0,2022,5.0,23,0.217391304347826,2022,DB,90004,,,,3.0,2.0,,,,deduplicated_matched,182 S. Virgil Ave.,34.0711047,-118.2864255,"(34.0711047, -118.2864255)",106.0,107.0,Westlake
5501017023,8/20/2018,2018,13,182 S VIRGIL AVE,LOS ANGELES ,90004.0,3.0,,34.0711047,-118.2864255,"(34.0711047, -118.2864255)",POINT (381296.725725404 3770786.5886608073),182 S. Virgil Ave.,90004.0,13.0,2022,5.0,23,0.217391304347826,2022,DB,90004,,,,3.0,2.0,,,,deduplicated_matched,182 S. Virgil Ave.,34.0711047,-118.2864255,"(34.0711047, -118.2864255)",106.0,107.0,Westlake
5502006004,4/18/2018,2018,10,316 S CATALINA ST,LOS ANGELES ,90020.0,4.0,,34.0684232,-118.2952384,"(34.0684232, -118.2952384)",POINT (380479.70846854127 3770499.5034540812),320 S. Catalina St.,90020.0,10.0,2021,3.0,30,0.1,2021,TOC,90020,,3.0,,,,,,TOC Tier 3,deduplicated_matched,320 S. Catalina St.,34.06840580000001,-118.2951648,"(34.06840580000001, -118.2951648)",52.0,53.0,Koreatown
5502006004,4/18/2018,2018,10,316 S CATALINA ST,LOS ANGELES ,90020.0,4.0,,34.0684232,-118.2952384,"(34.0684232, -118.2952384)",POINT (380479.70846854127 3770499.5034540812),316 S CATALINA ST,,,2024,46.0,47,0.9787234042553192,2024,ED1,,,0.0,,2.0,35.0,9.0,0.0,,ed1,316 S CATALINA ST,34.0684232,-118.2952384,"(34.0684232, -118.2952384)",52.0,53.0,Koreatown
5503003012,12/10/2021,2021,10,339 S OXFORD AVE,LOS ANGELES ,90020.0,1.0,,34.0678338,-118.3081806,"(34.0678338, -118.3081806)",POINT (379284.5316785906 3770449.3476680536),339 S. Oxford Ave.,90020.0,10.0,2022,2.0,12,0.1666666666666666,2022,TOC,90020,2024-05-09 00:00:00,2.0,,,,,,TOC Tier 1,deduplicated_matched,339 S. Oxford Ave.,34.0678338,-118.3081806,"(34.0678338, -118.3081806)",52.0,53.0,Koreatown
5503018008,12/21/2016,2016,13,500 1/2 S MANHATTAN PL,LOS ANGELES ,90020.0,4.0,0.0,34.0651949,-118.3100495,"(34.0651949, -118.3100495)",POINT (379108.31465267006 3770158.927595925),4170 W. 5th St.,90020.0,13.0,2017,4.0,32,0.125,2017,DB,90020,2018-08-30 00:00:00,,,4.0,,,,,deduplicated_matched,4170 W. 5th St.,34.0651232,-118.3098147,"(34.0651232, -118.3098147)",52.0,53.0,Koreatown
5511011006,2/15/2019,2019,5,116 N ORLANDO AVE,LOS ANGELES ,90048.0,2.0,,34.0750748,-118.3728845,"(34.0750748, -118.3728845)",POINT (373324.18773947016 3771330.5846100138),111 North Kings Road,90048.0,5.0,2013,1.0,21,0.0476190476190476,2013,DB,90048,2014-03-20 00:00:00,,,1.0,,,,0.2,deduplicated_matched,111 North Kings Road,34.0749199,-118.3723842,"(34.0749199, -118.3723842)",7.0,8.0,Beverly Grove
5511015006,12/11/2013,2013,5,124 S ORLANDO AVE,Los Angeles ,90048.0,2.0,36.0,34.0737185,-118.3729157,"(34.0737185, -118.3729157)",POINT (373319.2891625891 3771180.221388533),120 South Orlando Avenue,90048.0,5.0,2014,3.0,35,0.0857142857142857,2014,DB,90048,2016-09-26 00:00:00,,,3.0,,,,,deduplicated_matched,120 South Orlando Avenue,34.0734954,-118.3727775,"(34.0734954, -118.3727775)",7.0,8.0,Beverly Grove
5511015012,2/3/2015,2015,5,121 S KINGS RD,LOS ANGELES ,90048.0,4.0,0.0,34.0737521,-118.3724323,"(34.0737521, -118.3724323)",POINT (373363.946321596 3771183.3484803108),129 S Kings Rd,90048.0,5.0,2015,3.0,36,0.0833333333333333,2015,DB,90048,2018-03-15 00:00:00,,,3.0,,,,,deduplicated_matched,129 S Kings Rd,34.0735873,-118.3723578,"(34.0735873, -118.3723578)",7.0,8.0,Beverly Grove
5511015012,2/3/2015,2015,5,121 S KINGS RD,LOS ANGELES ,90048.0,4.0,0.0,34.0737521,-118.3724323,"(34.0737521, -118.3724323)",POINT (373363.946321596 3771183.3484803108),120 South Orlando Avenue,90048.0,5.0,2014,3.0,35,0.0857142857142857,2014,DB,90048,2016-09-26 00:00:00,,,3.0,,,,,deduplicated_matched,120 South Orlando Avenue,34.0734954,-118.3727775,"(34.0734954, -118.3727775)",7.0,8.0,Beverly Grove
5511015013,2/3/2015,2015,5,127 S KINGS RD,LOS ANGELES ,90048.0,4.0,36.0,34.0736072,-118.3724221,"(34.0736072, -118.3724221)",POINT (373364.6718792728 3771167.267698958),129 S Kings Rd,90048.0,5.0,2015,3.0,36,0.0833333333333333,2015,DB,90048,2018-03-15 00:00:00,,,3.0,,,,,deduplicated_matched,129 S Kings Rd,34.0735873,-118.3723578,"(34.0735873, -118.3723578)",7.0,8.0,Beverly Grove
5511015013,2/3/2015,2015,5,127 S KINGS RD,LOS ANGELES ,90048.0,4.0,36.0,34.0736072,-118.3724221,"(34.0736072, -118.3724221)",POINT (373364.6718792728 3771167.267698958),120 South Orlando Avenue,90048.0,5.0,2014,3.0,35,0.0857142857142857,2014,DB,90048,2016-09-26 00:00:00,,,3.0,,,,,deduplicated_matched,120 South Orlando Avenue,34.0734954,-118.3727775,"(34.0734954, -118.3727775)",7.0,8.0,Beverly Grove
5511015014,2/3/2015,2015,5,131 S KINGS RD,LOS ANGELES ,90048.0,3.0,0.0,34.0734651,-118.3724263,"(34.0734651, -118.3724263)",POINT (373364.07280262036 3771151.5152496244),129 S Kings Rd,90048.0,5.0,2015,3.0,36,0.0833333333333333,2015,DB,90048,2018-03-15 00:00:00,,,3.0,,,,,deduplicated_matched,129 S Kings Rd,34.0735873,-118.3723578,"(34.0735873, -118.3723578)",7.0,8.0,Beverly Grove
5511015014,2/3/2015,2015,5,131 S KINGS RD,LOS ANGELES ,90048.0,3.0,0.0,34.0734651,-118.3724263,"(34.0734651, -118.3724263)",POINT (373364.07280262036 3771151.5152496244),120 South Orlando Avenue,90048.0,5.0,2014,3.0,35,0.0857142857142857,2014,DB,90048,2016-09-26 00:00:00,,,3.0,,,,,deduplicated_matched,120 South Orlando Avenue,34.0734954,-118.3727775,"(34.0734954, -118.3727775)",7.0,8.0,Beverly Grove
5511015019,9/18/2013,2013,5,130 S ORLANDO AVE,Los Angeles ,90048.0,2.0,0.0,34.0735734,-118.373008,"(34.0735734, -118.373008)",POINT (373310.5558437202 3771164.245430401),120 South Orlando Avenue,90048.0,5.0,2014,3.0,35,0.0857142857142857,2014,DB,90048,2016-09-26 00:00:00,,,3.0,,,,,deduplicated_matched,120 South Orlando Avenue,34.0734954,-118.3727775,"(34.0734954, -118.3727775)",7.0,8.0,Beverly Grove
5511032003,5/22/2014,2014,5,8413 W BLACKBURN AVE,Los Angeles ,90048.0,2.0,0.0,34.07241670000001,-118.3737614,"(34.07241670000001, -118.3737614)",POINT (373239.31018932816 3771036.911289622),8413 West Blackburn Avenue,90048.0,5.0,2014,2.0,25,0.08,2014,Other/Discretionary,90048,2017-02-02 00:00:00,,,2.0,,,,,deduplicated_matched,8413 West Blackburn Avenue,34.07241670000001,-118.3737614,"(34.07241670000001, -118.3737614)",7.0,8.0,Beverly Grove
5516022013,6/17/2019,2019,13,105 S ST ANDREWS PL,LOS ANGELES ,90004.0,4.0,,34.0728737,-118.3116326,"(34.0728737, -118.3116326)",POINT (378973.13789112226 3771012.303648076),4604 W. 1st St.,90004.0,13.0,2021,3.0,18,0.1666666666666666,2021,TOC,90004,,2.0,,1.0,,,,TOC Tier 2,deduplicated_matched,4604 W. 1st St.,34.072891,-118.3117078,"(34.072891, -118.3117078)",52.0,53.0,Koreatown
5517004014,12/10/2018,2018,13,222 N MANHATTAN PL,LOS ANGELES ,90004.0,2.0,,34.075367,-118.309933,"(34.075367, -118.309933)",POINT (379133.5156403576 3771286.7757418687),222 N. Manhattan Pl.,90004.0,13.0,2019,2.0,16,0.125,2019,TOC,90004,2023-12-11 00:00:00,2.0,,,,,,TOC Tier 3,deduplicated_matched,222 N. Manhattan Pl.,34.075367,-118.309933,"(34.075367, -118.309933)",52.0,53.0,Koreatown
5518007009,3/15/2017,2017,13,255 S MARIPOSA AVE,LOS ANGELES ,90004.0,5.0,122.0,34.0696768,-118.2992951,"(34.0696768, -118.2992951)",POINT (380107.1118632569 3770643.264138294),269 S. Mariposa Ave.,90004.0,10.0,2017,17.0,121,0.140495867768595,2017,DB,90004,2020-02-19 00:00:00,,,17.0,,,,,deduplicated_matched,269 S. Mariposa Ave.,34.0692679,-118.2994807,"(34.0692679, -118.2994807)",52.0,53.0,Koreatown
5518007026,3/15/2017,2017,13,261 S MARIPOSA AVE,LOS ANGELES ,90004.0,2.0,0.0,34.0695214,-118.2992466,"(34.0695214, -118.2992466)",POINT (380111.3685623545 3770625.9749699417),269 S. Mariposa Ave.,90004.0,10.0,2017,17.0,121,0.140495867768595,2017,DB,90004,2020-02-19 00:00:00,,,17.0,,,,,deduplicated_matched,269 S. Mariposa Ave.,34.0692679,-118.2994807,"(34.0692679, -118.2994807)",52.0,53.0,Koreatown
5518012031,9/12/2022,2022,10,168 N ALEXANDRIA AVE,LOS ANGELES ,90004.0,2.0,,34.0747353,-118.2982427,"(34.0747353, -118.2982427)",POINT (380211.3505422516 3771202.9677812234),178 N. Alexandria Ave.,90004.0,10.0,2017,1.0,14,0.0714285714285714,2017,DB,90004,2022-09-30 00:00:00,,,1.0,,,,,deduplicated_matched,178 N. Alexandria Ave.,34.0750285,-118.2982111,"(34.0750285, -118.2982111)",52.0,53.0,Koreatown
5518023004,12/28/2023,2023,10,144 S CATALINA ST,LOS ANGELES ,90004.0,3.0,,34.0714577,-118.2951191,"(34.0714577, -118.2951191)",POINT (380494.97952550696 3770835.8594685756),144 S CATALINA ST,,,2023,45.0,46,0.9782608695652174,2023,ED1,,,0.0,,13.0,32.0,0.0,0.0,,ed1,144 S CATALINA ST,34.0714577,-118.2951191,"(34.0714577, -118.2951191)",52.0,53.0,Koreatown
5518026006,10/4/2017,2017,10,224 N BERENDO ST,LOS ANGELES ,90004.0,2.0,,34.075322,-118.2939915,"(34.075322, -118.2939915)",POINT (380604.4565357391 3771263.054194686),226 N. Berendo St.,90004.0,10.0,2020,2.0,18,0.1111111111111111,2020,TOC,90004,,2.0,,,,,,TOC Tier 4,deduplicated_matched,226 N. Berendo St.,34.0753305,-118.2938986,"(34.0753305, -118.2938986)",52.0,53.0,Koreatown
5518026006,10/4/2017,2017,10,224 N BERENDO ST,LOS ANGELES ,90004.0,2.0,,34.075322,-118.2939915,"(34.075322, -118.2939915)",POINT (380604.4565357391 3771263.054194686),236 N BERENDO ST,,,2024,51.0,52,0.9807692307692308,2024,ED1,,,0.0,,1.0,40.0,10.0,0.0,,ed1,236 N BERENDO ST,34.0755858,-118.2938813,"(34.0755858, -118.2938813)",52.0,53.0,Koreatown
5520002036,5/30/2018,2018,13,631 N NORMANDIE AVE,LOS ANGELES ,90004.0,3.0,6.0,34.0825761,-118.3006939,"(34.0825761, -118.3006939)",POINT (379996.225927904 3772075.3099742876),644 N. Normandie Ave.,90004.0,13.0,2017,1.0,12,0.0833333333333333,2017,DB,90004,2019-12-23 00:00:00,,,1.0,,,,,deduplicated_matched,644 N. Normandie Ave.,34.0825807,-118.3002093,"(34.0825807, -118.3002093)",25.0,26.0,East Hollywood
5520003045,1/29/2021,2021,13,632 N NORMANDIE AVE,LOS ANGELES ,90004.0,2.0,,34.0822114,-118.3001786,"(34.0822114, -118.3001786)",POINT (380043.25689785735 3772034.263477533),644 N. Normandie Ave.,90004.0,13.0,2017,1.0,12,0.0833333333333333,2017,DB,90004,2019-12-23 00:00:00,,,1.0,,,,,deduplicated_matched,644 N. Normandie Ave.,34.0825807,-118.3002093,"(34.0825807, -118.3002093)",25.0,26.0,East Hollywood
5520008011,6/16/2020,2020,13,549 N HELIOTROPE DR,LOS ANGELES ,90004.0,2.0,17.0,34.0805022,-118.2955817,"(34.0805022, -118.2955817)",POINT (380465.00003583217 3771839.3450876474),549 N. Heliotrope Dr.,90004.0,13.0,2019,4.0,17,0.2352941176470588,2019,TOC,90004,2023-07-12 00:00:00,1.0,,2.0,1.0,,,TOC Tier 3,deduplicated_matched,549 N. Heliotrope Dr.,34.0805022,-118.2955817,"(34.0805022, -118.2955817)",25.0,26.0,East Hollywood
5520008012,11/2/2022,2022,13,553 N HELIOTROPE DR,LOS ANGELES ,90004.0,2.0,,34.0806347,-118.295688,"(34.0806347, -118.295688)",POINT (380455.37801095255 3771854.162332561),549 N. Heliotrope Dr.,90004.0,13.0,2019,4.0,17,0.2352941176470588,2019,TOC,90004,2023-07-12 00:00:00,1.0,,2.0,1.0,,,TOC Tier 3,deduplicated_matched,549 N. Heliotrope Dr.,34.0805022,-118.2955817,"(34.0805022, -118.2955817)",25.0,26.0,East Hollywood
5520011001,2/11/2022,2022,13,4454 W CLINTON ST,LOS ANGELES ,90004.0,2.0,,34.0549076,-118.242643,"(34.0549076, -118.242643)",POINT (385315.12050330953 3768940.5467975615),1200 S. Magnolia Ave.,90006.0,1.0,2022,2.0,21,0.0952380952380952,2022,TOC,90006,,2.0,,,,,,TOC Tier 2,deduplicated_matched,1200 S. Magnolia Ave.,34.0549076,-118.242643,"(34.0549076, -118.242643)",23.0,24.0,Downtown
5520011001,2/11/2022,2022,13,4454 W CLINTON ST,LOS ANGELES ,90004.0,2.0,,34.0549076,-118.242643,"(34.0549076, -118.242643)",POINT (385315.12050330953 3768940.5467975615),1240 S. Magnolia Ave.,90006.0,1.0,2022,4.0,36,0.1111111111111111,2022,TOC,90006,,4.0,,,,,,TOC Tier 2,deduplicated_matched,1240 S. Magnolia Ave.,34.0549076,-118.242643,"(34.0549076, -118.242643)",23.0,24.0,Downtown
5520011001,2/11/2022,2022,13,4454 W CLINTON ST,LOS ANGELES ,90004.0,2.0,,34.0549076,-118.242643,"(34.0549076, -118.242643)",POINT (385315.12050330953 3768940.5467975615),1505 S. Magnolia Ave.,90006.0,1.0,2020,1.0,5,0.2,2020,UDU,90006,,,,1.0,,,,UDU,deduplicated_matched,1505 S. Magnolia Ave.,34.0549076,-118.242643,"(34.0549076, -118.242643)",23.0,24.0,Downtown
5520011001,2/11/2022,2022,13,4454 W CLINTON ST,LOS ANGELES ,90004.0,2.0,,34.0549076,-118.242643,"(34.0549076, -118.242643)",POINT (385315.12050330953 3768940.5467975615),1338 N Gordon St,90028.0,13.0,2016,4.0,44,0.0909090909090909,2016,DB,90028,2019-08-15 00:00:00,,,4.0,,,,,deduplicated_matched,1338 N Gordon St,34.0549076,-118.242643,"(34.0549076, -118.242643)",23.0,24.0,Downtown
5520011001,2/11/2022,2022,13,4454 W CLINTON ST,LOS ANGELES ,90004.0,2.0,,34.0549076,-118.242643,"(34.0549076, -118.242643)",POINT (385315.12050330953 3768940.5467975615),"1813-1819 Prosser, Los Angeles 90027",90027.0,5.0,2010,2.0,21,0.0952380952380952,2010,DB,90027,2011-09-06 00:00:00,,,2.0,,,,,deduplicated_matched,"1813-1819 Prosser, Los Angeles",34.0549076,-118.242643,"(34.0549076, -118.242643)",23.0,24.0,Downtown
5520011001,2/11/2022,2022,13,4454 W CLINTON ST,LOS ANGELES ,90004.0,2.0,,34.0549076,-118.242643,"(34.0549076, -118.242643)",POINT (385315.12050330953 3768940.5467975615),2654 S MAGNOLIA AVE,,,2024,14.0,15,0.9333333333333332,2024,ED1,,,0.0,,1.0,10.0,3.0,0.0,,ed1,2654 S MAGNOLIA AVE,34.0549076,-118.242643,"(34.0549076, -118.242643)",23.0,24.0,Downtown
5520014013,3/27/2019,2019,13,432 N NORMANDIE AVE,LOS ANGELES ,90004.0,2.0,,34.0786,-118.300121,"(34.0786, -118.300121)",POINT (380043.47857198666 3771633.727097406),432 N. Normandie Ave.,90004.0,13.0,2020,2.0,14,0.1428571428571428,2020,TOC,90004,,1.0,,1.0,,,,TOC Tier 3,deduplicated_matched,432 N. Normandie Ave.,34.0786,-118.300121,"(34.0786, -118.300121)",25.0,26.0,East Hollywood
5520017009,8/28/2017,2017,13,4055 W OAKWOOD AVE,LOS ANGELES ,90004.0,6.0,,34.077905,-118.2948275,"(34.077905, -118.2948275)",POINT (380530.94202569197 3771550.459740622),4055 W. Oakwood Ave.,90004.0,13.0,2020,14.0,68,0.2058823529411764,2020,DB,90004,2023-11-01 00:00:00,,,10.0,4.0,,,,deduplicated_matched,4055 W. Oakwood Ave.,34.077905,-118.2948275,"(34.077905, -118.2948275)",25.0,26.0,East Hollywood
5520017010,9/19/2016,2016,13,4059 W OAKWOOD AVE,LOS ANGELES ,90004.0,17.0,,34.0780862,-118.2948174,"(34.0780862, -118.2948174)",POINT (380532.1284525186 3771570.541214545),4055 W. Oakwood Ave.,90004.0,13.0,2020,14.0,68,0.2058823529411764,2020,DB,90004,2023-11-01 00:00:00,,,10.0,4.0,,,,deduplicated_matched,4055 W. Oakwood Ave.,34.077905,-118.2948275,"(34.077905, -118.2948275)",25.0,26.0,East Hollywood
5520017018,12/1/2017,2017,13,4138 W ROSEWOOD AVE,LOS ANGELES ,90004.0,4.0,,34.0788116,-118.2946704,"(34.0788116, -118.2946704)",POINT (380546.7110949252 3771650.8090844015),4136 W ROSEWOOD AVE,,,2024,68.0,69,0.9855072463768116,2024,ED1,,,0.0,,1.0,54.0,13.0,0.0,,ed1,4136 W ROSEWOOD AVE,34.0787442,-118.2946482,"(34.0787442, -118.2946482)",25.0,26.0,East Hollywood
5520024009,9/20/2017,2017,13,338 N MARIPOSA AVE,LOS ANGELES ,90004.0,4.0,14.0,34.0774922,-118.2992955,"(34.0774922, -118.2992955)",POINT (380118.0875964096 3771509.914680185),338 N. Mariposa Ave.,90064.0,13.0,2017,1.0,14,0.0714285714285714,2017,DB,90064,2021-12-08 00:00:00,,,1.0,,,,,deduplicated_matched,338 N. Mariposa Ave.,34.0774922,-118.2992955,"(34.0774922, -118.2992955)",25.0,26.0,East Hollywood
5521006003,1/27/2017,2017,13,4760 W MELROSE AVE,LOS ANGELES ,90029.0,1.0,39.0,34.0832891,-118.3039,"(34.0832891, -118.3039)",POINT (379701.4161820301 3772158.1433112505),4760 W. Melrose Ave.,90029.0,13.0,2019,38.0,39,0.9743589743589745,2019,TOC,90029,2022-02-01 00:00:00,1.0,,1.0,36.0,,,TOC Tier 3,deduplicated_matched,4760 W. Melrose Ave.,34.0832891,-118.3039,"(34.0832891, -118.3039)",25.0,26.0,East Hollywood
5521006004,1/27/2017,2017,13,4766 W MELROSE AVE,LOS ANGELES ,90029.0,1.0,0.0,34.0833299,-118.30412,"(34.0833299, -118.30412)",POINT (379681.1752571 3772162.9265740504),4760 W. Melrose Ave.,90029.0,13.0,2019,38.0,39,0.9743589743589745,2019,TOC,90029,2022-02-01 00:00:00,1.0,,1.0,36.0,,,TOC Tier 3,deduplicated_matched,4760 W. Melrose Ave.,34.0832891,-118.3039,"(34.0832891, -118.3039)",25.0,26.0,East Hollywood
