APN,Application Received,Application Year,Council District,Address,City,Zip,Units Withdrawn,Replacement Unit,Latitude,Longitude
4267036009,12/29/2017,2017,11,1223 S WELLESLEY AVE,LOS ANGELES ,90025.0,4.0,10.0,34.0421093,-118.4686372
4286001009,5/2/2017,2017,11,359 E ROSE AVE,VENICE ,90291.0,2.0,,33.9975656,-118.475572
4286007006,6/1/2016,2016,11,315 E VERNON AVE,LOS ANGELES ,90291.0,2.0,,34.0041306,-118.2699191
4286007007,6/17/2014,2014,11,317 E VERNON AVE,VENICE ,90291.0,1.0,,34.0041305,-118.2699158
4286010018,4/17/2019,2019,11,331 E BROOKS AVE,LOS ANGELES ,90291.0,4.0,,33.993658,-118.4725421
4286015017,8/19/2014,2014,11,115 E VISTA PL,VENICE ,90291.0,1.0,,33.994091,-118.4527302
4286019003,10/14/2014,2014,11,15 E ROSE AVE,VENICE ,90291.0,24.0,,33.9950836,-118.4800854
4286019019,8/24/2010,2010,11,42 E OZONE AVE,VENICE ,90291.0,2.0,,33.9958588,-118.4796355
4286021005,2/10/2015,2015,11,24 E DUDLEY AVE,LOS ANGELES ,90291.0,2.0,,33.9942771,-118.4790597
4286021011,5/1/2019,2019,11,32 E DUDLEY AVE,VENICE ,90291.0,3.0,,33.9944082,-118.4787915
4286021019,5/11/2009,2009,11,44 E DUDLEY AVE,VENICE ,90291.0,2.0,,33.99464,-118.4785276
4286030009,5/2/2014,2014,11,313 S OCEAN FRONT WALK,VENICE ,90291.0,3.0,,33.994427,-118.4799528
4288028021,3/6/2019,2019,11,33 E NAVY ST,LOS ANGELES ,90291.0,2.0,,33.9965894,-118.4807418
4294005053,4/26/2010,2010,11,15 E SPINNAKER ST,Los Angeles ,90292.0,1.0,,33.9694085,-118.4576575
4301005023,2/19/2014,2014,5,2717 S ROBERTSON BLVD,Los Angeles ,90034.0,6.0,,34.037264,-118.388935
4301005031,6/4/2014,2014,5,9027 W OLIN ST,Los Angeles ,90034.0,2.0,,34.0371281,-118.3897464
4301007025,1/25/2016,2016,10,8961 W GIBSON ST,LOS ANGELES ,90034.0,2.0,2.0,34.0374813,-118.3880919
4302018013,5/14/2019,2019,10,2019 S PREUSS RD,LOS ANGELES ,90034.0,3.0,5.0,34.0415444,-118.3864421
4302019012,1/27/2014,2014,10,1973 S PREUSS RD,Los Angeles ,90034.0,2.0,,34.0422558,-118.386262
4302019013,6/27/2023,2023,10,1967 S PREUSS RD,LOS ANGELES ,90034.0,3.0,,34.0424107,-118.3862196
4302019016,4/12/2023,2023,10,1951 S PREUSS ROAD,LOS ANGELES ,90034.0,2.0,,34.0428797,-118.3860912
4302022006,11/28/2018,2018,10,2028 S SHENANDOAH ST,LOS ANGELES ,90034.0,3.0,,34.0409071,-118.384851
4302023007,12/17/2018,2018,10,2026 S BEDFORD ST,LOS ANGELES ,90034.0,3.0,,34.0406904,-118.3836131
4302032012,12/8/2021,2021,10,1932 S GARTH AVE,LOS ANGELES ,90034.0,2.0,,34.042051,-118.3785453
4302034017,10/11/2017,2017,10,2040 S CHARITON ST,LOS ANGELES ,90034.0,4.0,,34.039319,-118.3782134
4303002016,7/10/2023,2023,5,1531 S WOOSTER ST,LOS ANGELES ,90035.0,4.0,,34.0510739,-118.3834332
4303002017,7/10/2023,2023,5,1527 S WOOSTER ST,LOS ANGELES ,90035.0,2.0,,34.0511806,-118.3834093
4303003017,2/27/2023,2023,5,8767 W AIRDROME ST,LOS ANGELES ,90035.0,4.0,,34.0487643,-118.3842386
4303003030,12/27/2017,2017,5,1611 S WOOSTER ST,LOS ANGELES ,90035.0,2.0,,34.0500195,-118.3835725
4303006005,11/19/2014,2014,10,1830 S ROBERTSON BLVD,LOS ANGELES ,90035.0,5.0,,34.0458054,-118.3861177
4303011033,8/12/2021,2021,5,1427 S BEDFORD ST,LOS ANGELES ,90035.0,2.0,,34.053361,-118.380953
4303012014,9/10/2014,2014,5,1514 S BEDFORD ST,Los Angeles ,90035.0,2.0,,34.0509584,-118.3806784
4303012059,7/14/2017,2017,5,1513 S HOLT AVE,LOS ANGELES ,90035.0,4.0,,34.050788,-118.3792095
4303012060,7/14/2017,2017,5,1505 S HOLT AVE,LOS ANGELES ,90035.0,4.0,,34.0509515,-118.3790707
4303018010,10/23/2013,2013,5,1431 S SHERBOURNE DR,Los Angeles ,90035.0,2.0,,34.0530289,-118.379943
4303018026,8/13/2021,2021,5,1442 S BEDFORD ST,LOS ANGELES ,90035.0,2.0,,34.0528321,-118.3804041
4303018027,8/13/2021,2021,5,1446 S BEDFORD ST,LOS ANGELES ,90035.0,2.0,,34.0527175,-118.3804079
4303019024,4/25/2018,2018,5,1484  SHERBOURNE DR,LOS ANGELES ,90035.0,3.0,10.0,34.0515501,-118.3795851
4303030001,1/9/2019,2019,5,1600 S HOLT AVE,LOS ANGELES ,90035.0,3.0,2.0,34.0494009,-118.3787939
4303032017,5/19/2021,2021,5,8561 W HORNER ST,LOS ANGELES ,90035.0,2.0,,34.0504413,-118.377994
4305014014,11/27/2017,2017,5,8867 W ALCOTT ST,LOS ANGELES ,90035.0,3.0,,34.0543112,-118.3861507
4306002008,1/9/2017,2017,5,1415 S REEVES ST,LOS ANGELES ,90035.0,4.0,,34.0544713,-118.3966964
4306002009,1/9/2017,2017,5,1421 S REEVES ST,LOS ANGELES ,90035.0,2.0,,34.054553,-118.396768
4306002010,1/9/2017,2017,5,9573 W ALCOTT ST,LOS ANGELES ,90035.0,4.0,,34.054402,-118.396769
4306003009,11/13/2018,2018,5,1416 S BEVERLY DR,LOS ANGELES ,90035.0,6.0,,34.0545865,-118.3951841
4306003010,5/8/2019,2019,5,1414 S BEVERLY DR,LOS ANGELES ,90035.0,6.0,,34.0547215,-118.3950644
4306008024,3/11/2024,2024,5,1432 S BEVERLY DR,LOS ANGELES ,90035.0,2.0,,34.0541227,-118.3951117
4306009021,10/23/2019,2019,5,1462 S REEVES ST,LOS ANGELES ,90035.0,4.0,,34.0533093,-118.3961746
4306015027,4/9/2014,2014,5,1500 S BEVERLY DR,Los Angeles ,90035.0,2.0,8.0,34.0523472,-118.3951474
4311017033,7/12/2016,2016,5,3317 S BAGLEY AVE,LOS ANGELES ,90034.0,2.0,,34.0307777,-118.3963475
4311022011,9/19/2022,2022,5,3003 S CANFIELD AVE,LOS ANGELES ,90034.0,2.0,,34.034374,-118.3936542
4311024013,2/1/2021,2021,5,9324 W NATIONAL BLVD,LOS ANGELES ,90034.0,4.0,,34.0310229,-118.3953036
4311025039,9/24/2015,2015,5,9224 W NATIONAL BLVD,LOS ANGELES ,90034.0,3.0,,34.0310445,-118.3942043
4311025040,9/24/2015,2015,5,9218 W NATIONAL BLVD,LOS ANGELES ,90034.0,3.0,,34.0310789,-118.3940674
4311026007,12/8/2015,2015,5,3139 S DURANGO AVE,LOS ANGELES ,90034.0,3.0,,34.0318687,-118.3934492
4311027012,1/8/2020,2020,5,3123 S LIVONIA AVE,LOS ANGELES ,90034.0,4.0,,34.031906,-118.392063
4311032028,9/12/2018,2018,10,8929 W KRAMERWOOD PL,LOS ANGELES ,90034.0,2.0,,34.0336788,-118.3878699
4312003032,10/18/2013,2013,10,8708 W OLIN ST,Los Angeles ,90034.0,2.0,6.0,34.0347011,-118.3826544
4312011006,7/25/2007,2007,5,8931 W ELLIS AVE,Los Angeles ,90034.0,6.0,,33.9785471,-118.3638863
4312011007,7/25/2007,2007,5,8937 W ELLIS AVE,Los Angeles ,90034.0,6.0,,33.9785471,-118.3638863
4312017035,3/25/2015,2015,10,3203 S SHERBOURNE DR,LOS ANGELES ,90034.0,6.0,2.0,34.0318849,-118.3831641
4312020025,4/9/2008,2008,10,3241 S FAY AVE,Los Angeles ,90034.0,2.0,,34.0318589,-118.3811883
4313003029,8/26/2016,2016,5,3672 S JASMINE AVE,LOS ANGELES ,90034.0,4.0,,34.0243915,-118.4036222
4313006003,9/21/2021,2021,5,9958 W REGENT ST,LOS ANGELES ,90034.0,4.0,,33.9643665,-118.361192
4313006040,9/21/2021,2021,5,3705 S HUGHES AVE,LOS ANGELES ,90034.0,4.0,,34.0252493,-118.4006335
4313009028,2/7/2022,2022,5,3535 S HUGHES AVE,LOS ANGELES ,90034.0,2.0,,34.028195,-118.402853
4313009034,2/7/2022,2022,5,3521 S HUGHES AVE,LOS ANGELES ,90034.0,2.0,,34.0284997,-118.4030845
4313014022,3/23/2023,2023,5,3751 S DELMAS TER,LOS ANGELES ,90034.0,2.0,,34.0248191,-118.3989246
4313015016,8/7/2023,2023,5,9709 W VENICE BLVD,LOS ANGELES ,90034.0,4.0,,34.0451134,-118.3521542
4313016025,2/2/2017,2017,5,3753 S CARDIFF AVE,LOS ANGELES ,90034.0,3.0,0.0,34.0256262,-118.3972529
4313016027,5/14/2018,2018,5,3745 S CARDIFF AVE,LOS ANGELES ,90034.0,2.0,74.0,34.0259572,-118.3970478
4313017020,4/29/2015,2015,5,3615 S CARDIFF AVE,LOS ANGELES ,90034.0,3.0,10.0,34.0282427,-118.3988346
4313020033,11/28/2018,2018,5,3755 S CANFIELD AVE,LOS ANGELES ,90034.0,7.0,,34.0267408,-118.3951555
4314004009,5/8/2019,2019,5,3764 S MOTOR AVE,PALMS ,90034.0,5.0,36.0,34.1179948,-117.9349278
4314005015,8/31/2015,2015,5,3724 S VINTON AVE,LOS ANGELES ,90034.0,4.0,,34.0227484,-118.4039218
4314008015,6/24/2011,2011,5,3630 S MENTONE AVE,Los Angeles ,90034.0,2.0,10.0,34.0236582,-118.4075603
4314008029,6/3/2019,2019,5,3659 S MOTOR AVE,LOS ANGELES ,90034.0,1.0,,34.0549076,-118.242643
4314009015,5/12/2017,2017,5,3667 S MENTONE AVE,LOS ANGELES ,90034.0,2.0,16.0,34.0225814,-118.4073379
4314010014,5/29/2019,2019,5,3667 S KEYSTONE AVE,LOS ANGELES ,90034.0,6.0,54.0,34.1600572,-118.3242107
4314010015,6/2/2017,2017,5,3671 S KEYSTONE AVE,LOS ANGELES ,90034.0,4.0,,34.1600572,-118.3242107
4314010022,5/29/2019,2019,5,10621 W REGENT ST,LOS ANGELES ,90034.0,3.0,,33.9643665,-118.361192
4314010076,5/29/2019,2019,5,3688 S OVERLAND AVE,LOS ANGELES ,90034.0,2.0,,34.0212891,-118.408691
4314010090,8/18/2016,2016,5,3652 S OVERLAND AVE,LOS ANGELES ,90034.0,3.0,92.0,34.0220955,-118.4092496
4314011049,5/1/2015,2015,5,3546 S OVERLAND AVE,LOS ANGELES ,90034.0,2.0,0.0,34.0240162,-118.4105255
4314011050,8/7/2015,2015,5,3556 S OVERLAND AVE,LOS ANGELES ,90034.0,2.0,60.0,34.0237242,-118.4104624
4314013010,7/3/2019,2019,5,3551 S MOTOR AVE,LOS ANGELES ,90034.0,12.0,,34.0549076,-118.242643
4314017003,3/23/2012,2012,5,3417 S MOTOR AVE,Los Angeles ,90034.0,8.0,0.0,34.0549076,-118.242643
4314017004,3/23/2012,2012,5,3421 S MOTOR AVE,Los Angeles ,90034.0,5.0,0.0,34.0549076,-118.242643
4314017006,4/12/2012,2012,5,3439 S MOTOR AVE,Los Angeles ,90034.0,2.0,115.0,34.0549076,-118.242643
4314018019,5/11/2018,2018,5,10528 W WOODBINE ST,LOS ANGELES ,90034.0,2.0,33.0,34.0265873,-118.4113489
4314018020,4/18/2018,2018,5,10522 W WOODBINE ST,LOS ANGELES ,90034.0,2.0,0.0,34.02665,-118.411113
4314022036,7/3/2017,2017,5,3308 S MENTONE AVE,LOS ANGELES ,90034.0,4.0,,34.0284614,-118.4113832
4314023024,10/11/2016,2016,5,10223 W WOODBINE ST,LOS ANGELES ,90034.0,4.0,10.0,34.0285371,-118.4082829
4315012002,9/5/2018,2018,5,2346 S BEVERLY GLEN BLVD,LOS ANGELES ,90064.0,5.0,,34.0474521,-118.417805
4315014001,1/17/2012,2012,5,10266 W ALMAYO AVE,Los Angeles ,90064.0,4.0,33.0,34.0495,-118.41329
4315014028,9/4/2019,2019,5,2361 S FOX HILLS DR,LOS ANGELES ,90064.0,3.0,,34.0491685,-118.4138512
4315014029,9/4/2019,2019,5,2365 S FOX HILLS DR,LOS ANGELES ,90064.0,2.0,,34.0490343,-118.4137446
4315016006,5/20/2015,2015,5,2321 S FOX HILLS DR,LOS ANGELES ,90064.0,3.0,8.0,34.0502062,-118.4148601
4315017036,6/20/2013,2013,5,2230 S FOX HILLS DR,Los Angeles ,90064.0,5.0,22.0,34.0516351,-118.415383
4315017037,6/20/2013,2013,5,2250 S FOX HILLS DR,Los Angeles ,90064.0,1.0,0.0,34.0515925,-118.415329
4315018048,5/24/2023,2023,5,10341 W BELLWOOD AVE,LOS ANGELES ,90064.0,13.0,,34.0516642,-118.4174989
4317001005,6/8/2015,2015,5,1810 S PANDORA AVE,LOS ANGELES ,90025.0,4.0,9.0,34.0564769,-118.4242263
4317001016,3/17/2016,2016,5,1864 S PANDORA AVE,LOS ANGELES ,90025.0,2.0,,34.0549208,-118.4238848
4317002005,11/22/2021,2021,5,10448 W SANTA MONICA BLVD,LOS ANGELES ,90025.0,6.0,,34.0562192,-118.4250707
4317002006,9/4/2019,2019,5,10456 W SANTA MONICA BLVD,LOS ANGELES ,90025.0,6.0,,34.0560834,-118.4252813
4317002007,9/4/2019,2019,5,10460 W SANTA MONICA BLVD,LOS ANGELES ,90025.0,6.0,,34.0560209,-118.4254699
4317002025,2/5/2020,2020,5,1821 S PANDORA AVE,LOS ANGELES ,90025.0,5.0,14.0,34.0559621,-118.4244011
4317002026,6/5/2019,2019,5,1813 S PANDORA AVE,LOS ANGELES ,90025.0,8.0,,34.0562776,-118.4245049
4317004013,10/29/2018,2018,5,1819 S WESTHOLME AVE,LOS ANGELES ,90025.0,2.0,,34.053493,-118.4282293
4317004016,8/17/2016,2016,5,10534 W SANTA MONICA BLVD,LOS ANGELES ,90025.0,9.0,37.0,34.0544156,-118.4276895
4317012061,3/13/2019,2019,5,10405 W LOUISIANA AVE,LOS ANGELES ,90025.0,10.0,,34.0513014,-118.4220144
4317012062,8/15/2012,2012,5,2131 S BEVERLY GLEN BLVD,Los Angeles ,90025.0,5.0,6.0,34.0514731,-118.4219001
4318002024,4/8/2022,2022,5,10513 W AYRES AVE,LOS ANGELES ,90064.0,2.0,,34.0292204,-118.4489521
4318005024,5/8/2019,2019,5,2437 S PATRICIA AVE,LOS ANGELES ,90064.0,2.0,,34.0440495,-118.418477
4319009031,6/26/2018,2018,5,10306 W SANTA MONICA BLVD,LOS ANGELES ,90025.0,6.0,,34.0583902,-118.4219452
4319009032,6/26/2018,2018,5,10316 W SANTA MONICA BLVD,LOS ANGELES ,90025.0,4.0,,34.058388,-118.4220876
4319009033,6/26/2018,2018,5,10318 W SANTA MONICA BLVD,LOS ANGELES ,90025.0,6.0,,34.0582305,-118.422174
4319009034,6/26/2018,2018,5,10324 W SANTA MONICA BLVD,LOS ANGELES ,90025.0,4.0,,34.0581579,-118.4222515
4319009035,6/26/2018,2018,5,10330 W SANTA MONICA BLVD,LOS ANGELES ,90025.0,6.0,,34.0580838,-118.4223753
4319009051,5/8/2017,2017,5,1814 S FOX HILLS DR,LOS ANGELES ,90025.0,6.0,,34.0584153,-118.4213977
4320002028,5/1/2019,2019,5,2336 S WESTWOOD BLVD,LOS ANGELES ,90064.0,6.0,0.0,34.0416953,-118.4296733
4320002029,5/1/2019,2019,5,2340 S WESTWOOD BLVD,LOS ANGELES ,90064.0,6.0,23.0,34.0416842,-118.4294511
4321004009,1/12/2018,2018,5,1820 S SELBY AVE,LOS ANGELES ,90025.0,5.0,,34.0502773,-118.432683
4321004010,5/14/2019,2019,5,1830 S SELBY AVE,LOS ANGELES ,90025.0,6.0,,34.0500496,-118.4327762
4321004026,1/18/2019,2019,5,1822 S OVERLAND AVE,LOS ANGELES ,90025.0,2.0,,34.050791,-118.43208
4321005052,3/3/2014,2014,5,1926 S MANNING AVE,Los Angeles ,90025.0,15.0,,34.050846,-118.4292255
4321005055,10/27/2017,2017,5,1946 S MANNING AVE,LOS ANGELES ,90025.0,4.0,,34.0504125,-118.4288934
4321008017,1/3/2017,2017,5,1910 S OVERLAND AVE,LOS ANGELES ,90025.0,3.0,16.0,34.0500234,-118.4314162
4321008018,1/3/2017,2017,5,1906 S OVERLAND AVE,LOS ANGELES ,90025.0,7.0,0.0,34.0501572,-118.4313247
4321008025,2/1/2017,2017,5,1946 S OVERLAND AVE,LOS ANGELES ,90025.0,16.0,15.0,34.0493107,-118.4307889
4321010039,1/3/2014,2014,5,1945 S OVERLAND AVE,Los Angeles ,90025.0,3.0,8.0,34.0490173,-118.431154
4322001015,12/27/2021,2021,5,2115 S WESTWOOD BLVD,LOS ANGELES ,90025.0,1.0,,34.0446725,-118.4327183
4322017001,6/9/2015,2015,5,11048 W OLYMPIC BLVD,LOS ANGELES ,90064.0,6.0,8.0,34.0407253,-118.436641
4323006013,1/17/2013,2013,5,1856 S KELTON AVE,Los Angeles ,90025.0,3.0,24.0,34.0478978,-118.4376488
4323006015,1/17/2013,2013,5,1866 S KELTON AVE,Los Angeles ,90025.0,4.0,0.0,34.0476848,-118.437418
4323006027,1/5/2018,2018,5,1827 S MIDVALE AVE,LOS ANGELES ,90025.0,8.0,17.0,34.0485392,-118.4375301
4323007034,5/20/2015,2015,5,1825 S KELTON AVE,LOS ANGELES ,90025.0,6.0,27.0,34.0482952,-118.4386576
4323007035,5/20/2015,2015,5,1819 S KELTON AVE,LOS ANGELES ,90025.0,2.0,0.0,34.0483862,-118.4387107
4323007036,5/20/2015,2015,5,1815 S KELTON AVE,LOS ANGELES ,90025.0,4.0,0.0,34.0485188,-118.438859
4323007037,9/21/2016,2016,5,1851 S KELTON AVE,LOS ANGELES ,90025.0,3.0,,34.0477576,-118.438136
4323012013,8/27/2015,2015,5,1819 S VETERAN AVE,LOS ANGELES ,90025.0,3.0,,34.0480792,-118.4398353
4323013044,11/3/2017,2017,5,1833 S GREENFIELD AVE,LOS ANGELES ,90025.0,14.0,,34.0474441,-118.4404715
4323023033,6/2/2014,2014,5,2026 S BENTLEY AVE,Los Angeles ,90025.0,2.0,7.0,34.0403163,-118.4403376
4324003010,12/1/2015,2015,5,10993 W WELLWORTH AVE,LOS ANGELES ,90024.0,6.0,,34.0564292,-118.4460923
4324007017,9/6/2017,2017,5,1361 S KELTON AVE,LOS ANGELES ,90024.0,7.0,,34.0551479,-118.4445581
4324014072,3/27/2023,2023,5,1427 S GREENFIELD AVE,LOS ANGELES ,90025.0,7.0,,34.0525365,-118.4448169
4324023012,8/14/2023,2023,5,1533 S VETERAN AVE,LOS ANGELES ,90024.0,4.0,,34.0515432,-118.4427557
4324030010,5/7/2015,2015,5,1654 S GREENFIELD AVE,LOS ANGELES ,90025.0,3.0,,34.0495179,-118.4416092
4324032003,11/5/2018,2018,5,1610 S BENTLEY AVE,LOS ANGELES ,90025.0,3.0,,34.0493994,-118.4442068
4324032019,7/24/2017,2017,5,1633 S CAMDEN AVE,LOS ANGELES ,90025.0,3.0,,34.0551571,-118.399562
4324038001,2/3/2023,2023,5,10978 W WILKINS AVE,LOS ANGELES ,90024.0,6.0,,34.0537807,-118.4440334
4324038002,7/5/2022,2022,5,10939 W OHIO AVE,LOS ANGELES ,90024.0,8.0,,34.041009,-118.4623508
4325001017,4/24/2018,2018,5,10725 W ASHTON AVE,LOS ANGELES ,90024.0,2.0,,34.0598305,-118.4364992
4325013012,2/15/2024,2024,5,10741 W OHIO AVE,LOS ANGELES ,90024.0,3.0,,34.041009,-118.4623508
4325013013,1/25/2024,2024,5,10737 W OHIO AVE,LOS ANGELES ,90024.0,2.0,,34.041009,-118.4623508
4325013014,10/24/2023,2023,5,10733 W OHIO AVE,LOS ANGELES ,90024.0,4.0,,34.041009,-118.4623508
4325019003,10/3/2022,2022,5,10770 W WILKINS AVE,LOS ANGELES ,90024.0,2.0,,34.0561694,-118.438113
4325019004,10/3/2022,2022,5,10774 W WILKINS AVE,LOS ANGELES ,90024.0,2.0,,34.056135,-118.4383537
4325019018,11/28/2018,2018,5,1408 S WESTWOOD BLVD,LOS ANGELES ,90024.0,11.0,,34.0552012,-118.4412365
4325023011,4/13/2018,2018,5,1772 S GLENDON AVE,LOS ANGELES ,90024.0,4.0,,34.0506447,-118.4361972
4325023017,8/11/2017,2017,5,1751 S MALCOLM AVE,LOS ANGELES ,90024.0,6.0,,34.0549076,-118.242643
4325025012,3/28/2018,2018,5,1664 S MALCOLM AVE,LOS ANGELES ,90024.0,4.0,,34.0549076,-118.242643
4325025084,12/8/2017,2017,5,1644 S MALCOLM AVE,LOS ANGELES ,90024.0,10.0,,34.0549076,-118.242643
4326001022,3/24/2014,2014,5,10651 W ASHTON AVE,Los Angeles ,90024.0,5.0,0.0,34.0601431,-118.4347948
4326001023,3/24/2014,2014,5,10647 W ASHTON AVE,Los Angeles ,90024.0,4.0,14.0,34.0602101,-118.4346572
4326002017,1/13/2016,2016,5,10563 W ASHTON AVE,LOS ANGELES ,90024.0,3.0,,34.0617085,-118.4321072
4326003014,1/22/2014,2014,5,10523 W ASHTON AVE,Los Angeles ,90024.0,3.0,14.0,34.0631409,-118.4313879
4326003015,1/22/2014,2014,5,10519 W ASHTON AVE,Los Angeles ,90024.0,2.0,0.0,34.06330519999999,-118.4314576
4326025010,12/3/2013,2013,5,10691 W HOLMAN AVE,Los Angeles ,90024.0,3.0,,34.0553093,-118.4334942
4326025128,12/22/2016,2016,5,1614 S HILTS AVE,LOS ANGELES ,90024.0,8.0,,34.0556209,-118.4316615
4326032015,3/14/2012,2012,5,10477 W SANTA MONICA BLVD,Los Angeles ,90025.0,8.0,24.0,34.0562404,-118.4266317
4326032016,3/14/2012,2012,5,10473 W SANTA MONICA BLVD,Los Angeles ,90025.0,6.0,0.0,34.0562238,-118.4266448
4327005018,1/22/2020,2020,5,10401 W EASTBORNE AVE,LOS ANGELES ,90024.0,14.0,,34.0583401,-118.4251161
4327005019,1/22/2020,2020,5,1645 S BEVERLY GLEN BLVD,LOS ANGELES ,90024.0,8.0,,34.0584683,-118.4252487
4330005016,10/17/2017,2017,5,9806 W VIDOR DR,LOS ANGELES ,90035.0,4.0,,34.0544318,-118.4029918
4330005039,9/11/2017,2017,5,9842 W VIDOR DR,LOS ANGELES ,90035.0,4.0,,34.0540374,-118.4040716
4330005041,5/15/2017,2017,5,9854 W VIDOR DR,LOS ANGELES ,90035.0,4.0,,34.0538832,-118.404424
4330013002,10/29/2014,2014,5,1360 S ROXBURY DR,Los Angeles ,90035.0,6.0,34.0,34.0545874,-118.4022074
4330013003,10/29/2014,2014,5,1350 S ROXBURY DR,Los Angeles ,90035.0,3.0,0.0,34.0547442,-118.4024221
4330013004,10/29/2014,2014,5,1344 S ROXBURY DR,Los Angeles ,90035.0,4.0,0.0,34.0548585,-118.4024355
4330013005,10/29/2014,2014,5,1338 S ROXBURY DR,Los Angeles ,90035.0,4.0,0.0,34.0550269,-118.4025192
4330024021,2/13/2013,2013,5,1251 S EDRIS DR,Los Angeles ,90035.0,6.0,5.0,34.0556875,-118.3982927
4330035009,9/5/2014,2014,5,1143 S GLENVILLE DR,Los Angeles ,90035.0,4.0,,34.0558355,-118.3931244
4332002026,6/30/2015,2015,5,1115 S CARDIFF AVE,LOS ANGELES ,90035.0,4.0,,34.056663,-118.3920704
4332002044,5/16/2011,2011,5,1112 S GLENVILLE DR,Los Angeles ,90035.0,2.0,24.0,34.0566752,-118.3925653
4332002045,5/16/2011,2011,5,1108 S GLENVILLE DR,Los Angeles ,90035.0,4.0,0.0,34.0551161,-118.3934489
4332002046,3/30/2011,2011,5,9220 W WHITWORTH DR,Los Angeles ,90035.0,4.0,0.0,34.0569143,-118.3925367
4332016034,2/9/2015,2015,5,1063 S WOOSTER ST,LOS ANGELES ,90035.0,2.0,,34.0573679,-118.3826921
4332017013,10/11/2017,2017,5,1025 S SHENANDOAH ST,LOS ANGELES ,90035.0,7.0,,34.0585103,-118.3817565
4332017014,11/13/2018,2018,5,1021 S SHENANDOAH ST,LOS ANGELES ,90035.0,3.0,,34.0586639,-118.3816714
4332018031,2/12/2008,2008,5,1137 S SHENANDOAH ST,Los Angeles ,90035.0,2.0,,34.0560119,-118.3818382
4332018032,2/12/2008,2008,5,1133 S SHENANDOAH ST,Los Angeles ,90035.0,2.0,,34.0561395,-118.3818272
4332018035,9/8/2016,2016,5,1123 S SHENANDOAH ST,LOS ANGELES ,90035.0,6.0,,34.0564159,-118.3817978
4332018042,9/8/2016,2016,5,1127 S SHENANDOAH ST,LOS ANGELES ,90035.0,2.0,,34.0563,-118.38169
4332019006,4/6/2016,2016,5,1128 S SHENANDOAH ST,LOS ANGELES ,90035.0,2.0,,34.056273,-118.381182
4332019021,3/22/2017,2017,5,8664 W WHITWORTH DR,LOS ANGELES ,90035.0,7.0,,34.0569916,-118.3807595
4332019029,5/3/2023,2023,5,1233 S BEDFORD ST,LOS ANGELES ,90035.0,4.0,,34.05476,-118.3808682
4332019033,10/29/2013,2013,5,1215 S BEDFORD ST,Los Angeles ,90035.0,5.0,21.0,34.0552951,-118.3807867
4332019034,10/29/2013,2013,5,1209 S BEDFORD ST,Los Angeles ,90035.0,6.0,0.0,34.0554482,-118.380792
4332021026,5/7/2015,2015,5,1064 S BEDFORD ST,LOS ANGELES ,90035.0,3.0,,34.0575011,-118.3801548
4332021027,5/7/2015,2015,5,1068 S BEDFORD ST,LOS ANGELES ,90035.0,2.0,19.0,34.057297,-118.3801564
4332022020,1/23/2019,2019,5,1101 S SHERBOURNE DR,LOS ANGELES ,90035.0,6.0,,34.0569914,-118.3796627
4332022034,8/14/2018,2018,5,1211 S SHERBOURNE DR,LOS ANGELES ,90035.0,4.0,,34.0553405,-118.379803
4332022040,2/10/2016,2016,5,1220 S BEDFORD ST,LOS ANGELES ,90035.0,2.0,,34.0550535,-118.3803501
4332022041,2/10/2016,2016,5,1226 S BEDFORD ST,LOS ANGELES ,90035.0,6.0,,34.0549859,-118.3802063
4332023025,3/22/2016,2016,5,1249 S HOLT AVE,LOS ANGELES ,90035.0,2.0,0.0,34.054344,-118.378767
4332023026,3/22/2016,2016,5,1241 S HOLT AVE,LOS ANGELES ,90035.0,7.0,0.0,34.0544924,-118.3787851
4332023027,3/22/2016,2016,5,1237 S HOLT AVE,LOS ANGELES ,90035.0,7.0,34.0,34.05462980000001,-118.3787748
4332025021,8/13/2015,2015,5,1064 S HOLT AVE,LOS ANGELES ,90035.0,4.0,0.0,34.0574631,-118.3781526
4332025022,8/13/2015,2015,5,1068 S HOLT AVE,LOS ANGELES ,90035.0,3.0,29.0,34.0573369,-118.3781531
4332025026,2/10/2016,2016,5,1055 S CORNING RD,LOS ANGELES ,90035.0,3.0,,34.0577019,-118.3776095
4332025027,2/10/2016,2016,5,1051 S CORNING ST,LOS ANGELES ,90035.0,2.0,,34.0578388,-118.3776081
4332025028,11/13/2018,2018,5,1047 S CORNING ST,LOS ANGELES ,90035.0,2.0,,34.057958,-118.377541
4332029001,4/1/2015,2015,5,1100 S CORNING ST,LOS ANGELES ,90035.0,2.0,,34.056984,-118.3770168
4332030002,3/19/2018,2018,5,1008 S CORNING RD,LOS ANGELES ,90035.0,4.0,,34.0590406,-118.3771007
4332030004,10/11/2017,2017,5,1020 S CORNING ST,LOS ANGELES ,90035.0,2.0,,34.058936,-118.3771
4332030005,10/11/2017,2017,5,1024 S CORNING ST,LOS ANGELES ,90035.0,2.0,,34.0585591,-118.3771059
4332030006,10/11/2017,2017,5,1032 S CORNING RD,LOS ANGELES ,90035.0,2.0,,34.0583529,-118.3768357
4332030007,2/22/2012,2012,5,1036 S CORNING ST,Los Angeles ,90035.0,4.0,,34.0582556,-118.3769939
